Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2024-03-25;BGIU24;BRBMEFBGI724;AGRIBUSINESS;237,2;237,35;237,31;237,35;1;236,75;;;7;11;861465
2024-03-25;BGIV24;BRBMEFBGI6W3;AGRIBUSINESS;240,3;242,75;241,95;242,75;0,97;242,2;;;75;122;9740973
2024-03-25;BGIX24;BRBMEFBGI6X1;AGRIBUSINESS;243;243,05;243;243;0,22;242,25;;;10;15;1202866,5
2024-03-25;BGIZ24;BRBMEFBGI6Y9;AGRIBUSINESS;;;;;;244,3;;;;;
2024-03-25;BHIAOJ24;BRBHIA340002;FINANCIAL;6,59;6,79;6,65;6,67;-2,62;6,65;;;44;9600;63860
2024-03-25;BHIAOK24;BRBHIA350001;FINANCIAL;6,65;6,8;6,69;6,71;-2,75;6,7;;;24;5300;35465
2024-03-25;BRIJ24;BRBMEFBRI3G0;FINANCIAL;21140;21142;21140;21142;0,02;21139;;;6;897;189626680
2024-03-25;BRIM24;BRBMEFBRI3H8;FINANCIAL;21457;21509;21459;21457;-0,13;21491;;;6;882;189272580
2024-03-25;BRIQ24;BRBMEFBRI3I6;FINANCIAL;;;;;;21830;;;;;
2024-03-25;CADJ24;BRBMEFCAD4L1;FINANCIAL;;;;;;3661,835;;;;;
2024-03-25;CADK24;BRBMEFCAD4M9;FINANCIAL;;;;;;3674,877;;;;;
2024-03-25;CADM24;BRBMEFCAD4N7;FINANCIAL;;;;;;3685,746;;;;;
2024-03-25;CADN24;BRBMEFCAD4O5;FINANCIAL;;;;;;3697,429;;;;;
2024-03-25;CADQ24;BRBMEFCAD4P2;FINANCIAL;;;;;;3710,87;;;;;
2024-03-25;CANJ24;BRBMEFCAN1R2;FINANCIAL;1358,1;1358,5;1358,33;1358,4;-0,17;1358,25;;;6;148;27044123,16
2024-03-25;CANK24;BRBMEFCAN1S0;FINANCIAL;;;;;;1357,622;;;;;
2024-03-25;CANM24;BRBMEFCAN1T8;FINANCIAL;;;;;;1357,01;;;;;
2024-03-25;CANN24;BRBMEFCAN1U6;FINANCIAL;;;;;;1356,443;;;;;
2024-03-25;CANQ24;BRBMEFCAN1V4;FINANCIAL;;;;;;1355,767;;;;;
2024-03-25;CCMF25;BRBMEFCCP2T2;AGRIBUSINESS;66,91;67,5;67,01;67,5;0,88;67,61;;;3;15;452358
2024-03-25;CCMH25;BRBMEFCCP2U0;AGRIBUSINESS;;;;;;69,91;;;;;
2024-03-25;CCMK24;BRBMEFCCP2P0;AGRIBUSINESS;59,9;61,4;60,83;61,3;1,94;61,28;;;3913;6722;184032549
2024-03-25;CCMK25;BRBMEFCCP2V8;AGRIBUSINESS;;;;;;70,11;;;;;
2024-03-25;CCMN24;BRBMEFCCP2Q8;AGRIBUSINESS;59,79;60,89;60,53;60,84;1,26;60,78;;;418;668;18195894
2024-03-25;CCMN25;BRBMEFCCP2W6;AGRIBUSINESS;;;;;;62,1;;;;;
2024-03-25;CCMU24;BRBMEFCCP2N5;AGRIBUSINESS;60,93;61,95;61,56;61,95;1,17;61,87;;;1986;3695;102364762,5
2024-03-25;CCMU25;BRBMEFCCP2S4;AGRIBUSINESS;;;;;;63,45;;;;;
2024-03-25;CCMX24;BRBMEFCCP2R6;AGRIBUSINESS;63,57;64,1;63,89;64,1;0,88;63,94;;;244;485;13945392
2024-03-25;CCROOJ24;BRCCRO340058;FINANCIAL;13,61;13,94;13,72;13,67;-3,39;13,69;;;145;121400;1665755
2024-03-25;CCROOK24;BRCCRO350057;FINANCIAL;13,71;13,97;13,81;13,75;-3,57;13,79;;;40;38300;529039
2024-03-25;CHFJ24;BRBMEFCHF478;FINANCIAL;;;;;;5538,628;;;;;
2024-03-25;CHFK24;BRBMEFCHF486;FINANCIAL;;;;;;5576,278;;;;;
2024-03-25;CHFM24;BRBMEFCHF494;FINANCIAL;;;;;;5609,683;;;;;
2024-03-25;CHFN24;BRBMEFCHF4A5;FINANCIAL;;;;;;5642,201;;;;;
2024-03-25;CHFQ24;BRBMEFCHF4B3;FINANCIAL;;;;;;5680,338;;;;;
2024-03-25;CHLJ24;BRBMEFCHL1R7;FINANCIAL;;;;;;978511,8;;;;;
2024-03-25;CHLK24;BRBMEFCHL1S5;FINANCIAL;;;;;;980298;;;;;
2024-03-25;CHLM24;BRBMEFCHL1T3;FINANCIAL;;;;;;981012,5;;;;;
2024-03-25;CHLN24;BRBMEFCHL1U1;FINANCIAL;;;;;;981410;;;;;
2024-03-25;CHLQ24;BRBMEFCHL1V9;FINANCIAL;;;;;;981685,9;;;;;
2024-03-25;CIELOJ24;BRCIEL340050;FINANCIAL;5,18;5,25;5,22;5,25;1,74;5,25;;;14;34700;181421
2024-03-25;CIELOK24;BRCIEL350059;FINANCIAL;5,19;5,26;5,22;5,26;1,34;5,29;;;33;109500;572412
2024-03-25;CLPJ24;BRBMEFCLP479;FINANCIAL;;;;;;5082,9;;;;;
2024-03-25;CLPK24;BRBMEFCLP487;FINANCIAL;;;;;;5089,4;;;;;
2024-03-25;CLPM24;BRBMEFCLP495;FINANCIAL;;;;;;5098,4;;;;;
2024-03-25;CLPN24;BRBMEFCLP4A7;FINANCIAL;;;;;;5110,4;;;;;
2024-03-25;CLPQ24;BRBMEFCLP4B5;FINANCIAL;;;;;;5124,9;;;;;
2024-03-25;CMIGPJ24;BRCMIG440055;FINANCIAL;12,38;12,62;12,49;12,55;0,88;12,53;;;212;140500;1756030
2024-03-25;CMIGPK24;BRCMIG450054;FINANCIAL;12,47;12,71;12,58;12,64;0,79;12,62;;;484;353500;4449726
2024-03-25;CNHJ24;BRBMEFCNH1R5;FINANCIAL;7247;7252,5;7247,89;7252,5;-0,28;7247,3;;;20;1516;51775308,96
2024-03-25;CNHK24;BRBMEFCNH1S3;FINANCIAL;;;;;;7237,412;;;;;
2024-03-25;CNHM24;BRBMEFCNH1T1;FINANCIAL;7223;7223;7223;7223;-0,3;7223,247;;;1;402;13682181,74
2024-03-25;CNHN24;BRBMEFCNH1U9;FINANCIAL;;;;;;7208,697;;;;;
2024-03-25;CNHQ24;BRBMEFCNH1V7;FINANCIAL;;;;;;7192,146;;;;;
2024-03-25;CNYJ24;BRBMEFCNY477;FINANCIAL;;;;;;6903,01;;;;;
2024-03-25;CNYK24;BRBMEFCNY485;FINANCIAL;;;;;;6947,206;;;;;
2024-03-25;CNYM24;BRBMEFCNY493;FINANCIAL;;;;;;6985,375;;;;;
2024-03-25;CNYN24;BRBMEFCNY4A4;FINANCIAL;;;;;;7026,007;;;;;
2024-03-25;CNYQ24;BRBMEFCNY4B2;FINANCIAL;;;;;;7072,281;;;;;
2024-03-25;COGNOJ24;BRCOGN340041;FINANCIAL;2,46;2,53;2,49;2,46;-0,4;2,44;;;20;72900;181876
2024-03-25;COGNOK24;BRCOGN350040;FINANCIAL;2,5;2,5;2,5;2,5;0,4;2,46;;;1;4000;10000
2024-03-25;CSNAOJ24;BRCSNA340019;FINANCIAL;15,79;16,12;16,02;15,79;-1,25;15,81;;;36;16300;261164
2024-03-25;CSNAOK24;BRCSNA350018;FINANCIAL;15,91;16,24;16,09;15,91;-1,24;15,93;;;12;5400;86910
2024-03-25;DAPF25;BRBMEFDAP470;FINANCIAL;6,75;6,78;6,767;6,78;0,23;94803,35;6,78;;40;1425;231786268,51
2024-03-25;DAPF26;BRBMEFDAP4M4;FINANCIAL;;;;;;90365,98;5,745;;;;
2024-03-25;DAPJ24;BRBMEFDAP4I2;FINANCIAL;7,9;7,9;7,9;7,9;-7,47;99573,61;7,995;;7;4801;820173313,85
2024-03-25;DAPK24;BRBMEFDAP4J0;FINANCIAL;;;;;;99047,09;7,137;;;;
2024-03-25;DAPK25;BRBMEFDAP330;FINANCIAL;5,98;6,02;6,002;6,01;0,28;93590,84;6,01;;100;19323;3102796325,68
2024-03-25;DAPK27;BRBMEFDAP3U9;FINANCIAL;5,63;5,67;5,632;5,63;-0,47;84259,24;5,63;;57;2487;359474227,46
2024-03-25;DAPK29;BRBMEFDAP4N2;FINANCIAL;5,67;5,7;5,687;5,69;0,03;75379,88;5,69;;68;22317;2886404964,28
2024-03-25;DAPK33;BRBMEFDAP462;FINANCIAL;5,71;5,71;5,71;5,71;-0,33;60347,4;5,71;;13;331;34268489,58
2024-03-25;DAPK35;BRBMEFDAP2L0;FINANCIAL;5,68;5,71;5,694;5,68;-0,85;54063,6;5,71;;27;2639;245161534,81
2024-03-25;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;;31792,81;5,603;;;;
2024-03-25;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;;17726,48;5,748;;;;
2024-03-25;DAPM24;BRBMEFDAP4K8;FINANCIAL;;;;;;98423,29;7,279;;;;
2024-03-25;DAPN24;BRBMEFDAP4L6;FINANCIAL;;;;;;97782,49;7,615;;;;
2024-03-25;DAPQ24;BRBMEFDAP1F4;FINANCIAL;7,89;7,92;7,9;7,91;0,12;97024,25;7,91;;37;14535;2419458778,64
2024-03-25;DAPQ26;BRBMEFDAP1L2;FINANCIAL;5,65;5,69;5,663;5,67;-0,28;87636,9;5,67;;57;5112;768682101,98
2024-03-25;DAPQ28;BRBMEFDAP280;FINANCIAL;5,64;5,68;5,655;5,66;-0,31;78585,72;5,66;;49;4241;571877961,77
2024-03-25;DAPQ30;BRBMEFDAP1E7;FINANCIAL;5,68;5,69;5,689;5,69;0,01;70357,18;5,69;;42;1425;172001653,45
2024-03-25;DAPQ32;BRBMEFDAP3T1;FINANCIAL;5,72;5,72;5,72;5,72;-0,67;62836,37;5,72;;18;1155;124509219,45
2024-03-25;DAPQ40;BRBMEFDAP3A1;FINANCIAL;5,71;5,71;5,71;5,71;-0,36;40352,86;5,722;;1;500;34678220
2024-03-25;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;;23040,83;5,754;;;;
2024-03-25;DAPQ60;BRBMEFDAP3V7;FINANCIAL;;;;;;14194,32;5,544;;;;
2024-03-25;DAPU24;BRBMEFDAP4O0;FINANCIAL;;;;;;96519,36;7,592;;;;
2024-03-25;DAXM24;BRBMEFDAX0C3;FINANCIAL;;;;;;18546;;;;;
2024-03-25;DAXU24;BRBMEFDAX0D1;FINANCIAL;;;;;;18726;;;;;
2024-03-25;DAXZ24;BRBMEFDAX0A7;FINANCIAL;;;;;;18892;;;;;
2024-03-25;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;;94885,34;6,857;;;;
2024-03-25;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;;89985,19;6,183;;;;
2024-03-25;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;;85843,59;5,849;;;;
2024-03-25;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;;81988,56;5,735;;;;
2024-03-25;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;;78260,71;5,734;;;;
2024-03-25;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;;74635,67;5,801;;;;
2024-03-25;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;;71213,7;5,882;;;;
2024-03-25;DCOF32;BRBMEFDCO412;FINANCIAL;;;;;;67899,16;5,995;;;;
2024-03-25;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;;64575,2;6,16;;;;
2024-03-25;DCOF34;BRBMEFDCO420;FINANCIAL;;;;;;61260,03;6,377;;;;
2024-03-25;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;;58187,75;6,574;;;;
2024-03-25;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;;55356;6,752;;;;
2024-03-25;DCOF37;BRBMEFDCO3Z7;FINANCIAL;;;;;;52466,4;6,99;;;;
2024-03-25;DCOF38;BRBMEFDCO4E0;FINANCIAL;;;;;;49908,57;7,179;;;;
2024-03-25;DCOF39;BRBMEFDCO4Q4;FINANCIAL;;;;;;47617,04;7,338;;;;
2024-03-25;DCOG25;BRBMEFDCO4R2;FINANCIAL;;;;;;94398,96;6,781;;;;
2024-03-25;DCOH25;BRBMEFDCO4S0;FINANCIAL;;;;;;93977,57;6,687;;;;
2024-03-25;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;;99519,11;24,851;;;;
2024-03-25;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;;93588,27;6,63;;;;
2024-03-25;DCOJ26;BRBMEFDCO3R4;FINANCIAL;;;;;;88966,33;6,058;;;;
2024-03-25;DCOJ27;BRBMEFDCO446;FINANCIAL;;;;;;84924,69;5,799;;;;
2024-03-25;DCOJ28;BRBMEFDCO4H3;FINANCIAL;;;;;;81122,14;5,699;;;;
2024-03-25;DCOK24;BRBMEFDCO4I1;FINANCIAL;;;;;;98949,06;10,062;;;;
2024-03-25;DCOM24;BRBMEFDCO4J9;FINANCIAL;;;;;;98389,53;8,418;;;;
2024-03-25;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;;97915,33;7,821;;;;
2024-03-25;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;;92337,82;6,452;;;;
2024-03-25;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;;87910,77;5,979;;;;
2024-03-25;DCON27;BRBMEFDCO479;FINANCIAL;;;;;;83971,52;5,76;;;;
2024-03-25;DCON28;BRBMEFDCO4K7;FINANCIAL;;;;;;80201,8;5,693;;;;
2024-03-25;DCOQ24;BRBMEFDCO4L5;FINANCIAL;;;;;;97383,86;7,497;;;;
2024-03-25;DCOU24;BRBMEFDCO4M3;FINANCIAL;;;;;;96863,24;7,241;;;;
2024-03-25;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;;96378,81;7,119;;;;
2024-03-25;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;;91139,63;6,306;;;;
2024-03-25;DCOV26;BRBMEFDCO3W4;FINANCIAL;;;;;;86891,96;5,903;;;;
2024-03-25;DCOV27;BRBMEFDCO4A8;FINANCIAL;;;;;;82965,9;5,752;;;;
2024-03-25;DCOV28;BRBMEFDCO4N1;FINANCIAL;;;;;;79240,58;5,709;;;;
2024-03-25;DCOX24;BRBMEFDCO4O9;FINANCIAL;;;;;;95849,93;7,053;;;;
2024-03-25;DCOZ24;BRBMEFDCO4P6;FINANCIAL;;;;;;95377,89;6,923;;;;
2024-03-25;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;;94885,34;6,857;;;;
2024-03-25;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;;89985,19;6,183;;;;
2024-03-25;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;;85843,59;5,849;;;;
2024-03-25;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;;81988,56;5,735;;;;
2024-03-25;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;;78260,71;5,734;;;;
2024-03-25;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;;74635,67;5,801;;;;
2024-03-25;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;;71213,7;5,882;;;;
2024-03-25;DDIF32;BRBMEFDDI792;FINANCIAL;;;;;;67899,16;5,995;;;;
2024-03-25;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;;64575,2;6,16;;;;
2024-03-25;DDIF34;BRBMEFDDI7A8;FINANCIAL;;;;;;61260,03;6,377;;;;
2024-03-25;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;;58187,75;6,574;;;;
2024-03-25;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;;55356;6,752;;;;
2024-03-25;DDIF37;BRBMEFDDI776;FINANCIAL;;;;;;52466,4;6,99;;;;
2024-03-25;DDIF38;BRBMEFDDI7M3;FINANCIAL;;;;;;49908,57;7,179;;;;
2024-03-25;DDIF39;BRBMEFDDI7Y8;FINANCIAL;;;;;;47617,04;7,338;;;;
2024-03-25;DDIG25;BRBMEFDDI7Z5;FINANCIAL;;;;;;94398,96;6,781;;;;
2024-03-25;DDIH25;BRBMEFDDI800;FINANCIAL;;;;;;93977,57;6,687;;;;
2024-03-25;DDIJ24;BRBMEFDDI6D4;FINANCIAL;16,749;16,749;16,749;16,749;-428,6;99519,11;24,851;;1;1989;494614813,68
2024-03-25;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;;93588,27;6,63;;;;
2024-03-25;DDIJ26;BRBMEFDDI6Z7;FINANCIAL;;;;;;88966,33;6,058;;;;
2024-03-25;DDIJ27;BRBMEFDDI7C4;FINANCIAL;;;;;;84924,69;5,799;;;;
2024-03-25;DDIJ28;BRBMEFDDI7P6;FINANCIAL;;;;;;81122,14;5,699;;;;
2024-03-25;DDIK24;BRBMEFDDI7Q4;FINANCIAL;8,524;8,524;8,524;8,524;90,56;98949,06;10,062;;1;2000;494520520
2024-03-25;DDIM24;BRBMEFDDI7R2;FINANCIAL;8,39;8,39;8,39;8,39;56,73;98389,53;8,418;;1;500;122740130
2024-03-25;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;;97915,33;7,821;;;;
2024-03-25;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;;92337,82;6,452;;;;
2024-03-25;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;;87910,77;5,979;;;;
2024-03-25;DDIN27;BRBMEFDDI7F7;FINANCIAL;;;;;;83971,52;5,76;;;;
2024-03-25;DDIN28;BRBMEFDDI7S0;FINANCIAL;;;;;;80201,8;5,693;;;;
2024-03-25;DDIQ24;BRBMEFDDI7T8;FINANCIAL;;;;;;97383,86;7,497;;;;
2024-03-25;DDIU24;BRBMEFDDI7U6;FINANCIAL;;;;;;96863,24;7,241;;;;
2024-03-25;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;;96378,81;7,119;;;;
2024-03-25;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;;91139,63;6,306;;;;
2024-03-25;DDIV26;BRBMEFDDI743;FINANCIAL;;;;;;86891,96;5,903;;;;
2024-03-25;DDIV27;BRBMEFDDI7I1;FINANCIAL;;;;;;82965,9;5,752;;;;
2024-03-25;DDIV28;BRBMEFDDI7V4;FINANCIAL;;;;;;79240,58;5,709;;;;
2024-03-25;DDIX24;BRBMEFDDI7W2;FINANCIAL;;;;;;95849,93;7,053;;;;
2024-03-25;DDIZ24;BRBMEFDDI7X0;FINANCIAL;;;;;;95377,89;6,923;;;;
2024-03-25;DI1F25;BRBMEFD1I2Z4;FINANCIAL;9,875;9,92;9,886;9,89;-0,23;92929,34;9,887;;8319;530062;49258349143,64
2024-03-25;DI1F26;BRBMEFD1I4F2;FINANCIAL;9,8;9,875;9,819;9,815;-0,41;84669,43;9,813;;17889;369718;31300627082,49
2024-03-25;DI1F27;BRBMEFD1I4Z0;FINANCIAL;10,045;10,12;10,062;10,05;-0,58;76728,43;10,051;;15728;183935;14109053698,15
2024-03-25;DI1F28;BRBMEFD1I4Y3;FINANCIAL;10,345;10,415;10,364;10,355;-0,47;69039,01;10,35;;3587;55449;3826301972,09
2024-03-25;DI1F29;BRBMEFD1I4K2;FINANCIAL;10,54;10,61;10,559;10,55;-0,53;62122,68;10,551;;12195;100082;6214983914,17
2024-03-25;DI1F30;BRBMEFD1I504;FINANCIAL;10,71;10,78;10,719;10,71;-0,64;55773,07;10,719;;2174;41686;2324923489,43
2024-03-25;DI1F31;BRBMEFD1I686;FINANCIAL;10,79;10,87;10,816;10,81;-0,58;50089,52;10,812;;6461;30639;1534241607,44
2024-03-25;DI1F32;BRBMEFD1I793;FINANCIAL;10,86;10,93;10,881;10,87;-0,55;45019,69;10,87;;76;453;20377829,15
2024-03-25;DI1F33;BRBMEFD1I678;FINANCIAL;10,9;10,99;10,93;10,92;-0,55;40465,35;10,914;;4051;21782;880287265,83
2024-03-25;DI1F34;BRBMEFD1I7A6;FINANCIAL;10,92;10,99;10,94;10,93;-0,56;36463,34;10,925;;31;109;3968964,42
2024-03-25;DI1F35;BRBMEFD1I6J9;FINANCIAL;10,96;11,05;10,981;10,98;-0,66;32770,77;10,974;;2197;11007;360432371,14
2024-03-25;DI1F36;BRBMEFD1I6W2;FINANCIAL;10,99;10,99;10,99;10,99;-0,63;29532,49;10,985;;9;500;14758465
2024-03-25;DI1F37;BRBMEFD1I777;FINANCIAL;;;;;;26598,44;10,985;;;;
2024-03-25;DI1F38;BRBMEFD1I7P4;FINANCIAL;;;;;;23995,55;10,985;;;;
2024-03-25;DI1F39;BRBMEFD1I819;FINANCIAL;;;;;;21629,48;10,985;;;;
2024-03-25;DI1G25;BRBMEFD1I827;FINANCIAL;9,855;9,86;9,857;9,855;-0,31;92187,9;9,859;;26;364;33556743,36
2024-03-25;DI1H25;BRBMEFD1I835;FINANCIAL;9,825;9,835;9,83;9,835;-0,19;91526,9;9,828;;40;2465;225609696,48
2024-03-25;DI1J24;BRBMEFD1I6C4;FINANCIAL;10,65;10,652;10,65;10,65;-0,02;99839,46;10,652;;1830;143822;14359114456,62
2024-03-25;DI1J25;BRBMEFD1I6M3;FINANCIAL;9,8;9,855;9,816;9,805;-0,4;90895,77;9,812;;3094;84145;7648134149,72
2024-03-25;DI1J26;BRBMEFD1I6Z5;FINANCIAL;9,87;9,935;9,888;9,885;-0,4;82676,63;9,876;;584;8685;717881476,01
2024-03-25;DI1J27;BRBMEFD1I7C2;FINANCIAL;10,125;10,165;10,141;10,14;-0,43;74835,03;10,131;;86;464;34713779,53
2024-03-25;DI1J28;BRBMEFD1I7S8;FINANCIAL;10,405;10,45;10,422;10,425;-0,43;67198,51;10,416;;35;446;29963720,69
2024-03-25;DI1K24;BRBMEFD1I7T6;FINANCIAL;10,654;10,658;10,656;10,656;0;98960,82;10,655;;43;6783;671250533,18
2024-03-25;DI1M24;BRBMEFD1I7U4;FINANCIAL;10,486;10,5;10,49;10,486;-0,07;98156,36;10,492;;18;13219;1297533067,25
2024-03-25;DI1N24;BRBMEFD1I462;FINANCIAL;10,355;10,36;10,358;10,355;-0,02;97413,37;10,359;;9974;233148;22711782777,72
2024-03-25;DI1N25;BRBMEFD1I603;FINANCIAL;9,765;9,83;9,779;9,775;-0,39;88893,2;9,779;;4185;85496;7599968764,38
2024-03-25;DI1N26;BRBMEFD1I611;FINANCIAL;9,925;10;9,947;9,935;-0,48;80720;9,932;;3863;45986;3710782263,92
2024-03-25;DI1N27;BRBMEFD1I7F5;FINANCIAL;10,2;10,275;10,216;10,205;-0,54;72885,28;10,208;;5704;18649;1358899473,6
2024-03-25;DI1N28;BRBMEFD1I7V2;FINANCIAL;10,465;10,535;10,481;10,47;-0,58;65439,39;10,482;;288;605;39591438,63
2024-03-25;DI1Q24;BRBMEFD1I7W0;FINANCIAL;10,225;10,23;10,229;10,225;-0,04;96581,9;10,228;;80;8087;781053697,61
